latitude,longitude
0,0
27.204509,78.173391
15.0749,76.3488
24.7057,74.971283
16.119156,80.659049
25.522229,79.051218
16.531647,73.640536
25.541351,79.627536
12.1672,77.3586
21.87822167,83.448155
12.9427,75.4379
18.4102,78.2711
18.17,76.05
25.771089,73.323448
26.863423,75.101994
31.54624806,75.12245632
19.957537,76.1843061
21.678567,87.697067
25.895083,87.905033
14.681888,77.600591
27.438228,74.99051
0,0
10.8109,79.0675
22.681933,88.28805
20.82639,86.78251
22.00974,81.6521
16.658822,80.835011
24.41,86.12
\N,\N
28.5984,79.888737
25.766111,94.676667
20.650385,82.008835
75.2740477,27.851755
28.010002,79.574432
14.526,74.347
28.647008,79.144513
26.3568,73.4248
15.9505,75.8194
0,0
30.47239851,75.42465729
19.158971,79.531531
12.5954606,77.6378619
27.151137,83.304947
21.26532601,81.89366
26.010217,91.099183
16.6699,74.8905
0,0
11.9146,76.4871
0,0
26.224445,83.543193
33.909212,74.997163
21.881265,77.614117
25.208022,86.311718
0,0
18.28746753,78.60378742
12.6983,79.6899
13.1854,74.9369
24.228028,88.458528
10.60527,79.64011
0,0
14.0192,76.272
27.81657,79.30694
22.9856427,76.3029823
0,0
27.0886853,74.6532178
27.1357,77.13565
17.488272,74.29991
22.429314,84.347808
22.70306,81.87289833
22.93235,88.144417
14.3844,74.9945
15.1416,76.1043
30.62,76.94
26.958101,80.746136
16.543294,73.491902
84.556,25.375
12.483411,79.945851
23.173246,85.227084
29.5506208,75.5960745
16.749153,81.4722
27.523175,76.626831
28.045,77.082
28.667206,80.2052216
24.331908,87.094787
27.78652,78.41436
26.360541,87.571717
25.376035,78.710537
11.549862,77.717092
10.931629,78.344397
22.844883,88.565883
14.4699,75.2414
21.02747,85.2867
10.87377,79.77003
10.6176,78.64881
27.706023,80.703472
19.699298,74.405754
27.514439,77.10824439
26.548669,83.13885
24.544547,76.346483
16.6744,75.3469
0,0
11.4588629,76.7314797
19.234384,75.427926
30.40403618,76.33354344
18.401819,83.82874
14.480391,78.834017
23.801036,86.017435
0,0
22.304067,88.2467
29.46198,79.992955
19.98977928,80.73373743
23.607383,86.552717
23.80495,87.647117
26.708232,77.906747
25.70754,77.47307
16.23,79.87
0,0
27.028418,82.658305
34.42223953,74.61791754
0,0
22.4378,88.264433
24.44,75.7
29.1898901,76.2218394
12.3984,77.0777
11.5767,78.3341
25.239442,78.925743
17.973,77.0507
0,0
21.604257,78.710064
24.8221,94.35792
19.85176785,76.07439526
0,0
11.742135,79.669189
12.373,75.8945
17.7808,77.0209
0,0
0,0
24.91487,73.77943
14.702,75.4301
25.862205,82.081165
19.32205,82.67939
25.15748,85.36457
20.0366,74.09955
13.8453,75.8146
26.036348,82.756493
27.797218,76.422322
30.57474927,74.31713874
27.1338192,77.9010326
27.142634,74.86134
16.3092,75.8552
30.378179,76.776697
0,0
19.7456551,73.2056069
26.792778,94.825278
10.956389,79.728611
30.223422,77.587189
25.513223,86.379486
23.001534,86.420953
0,0
23.481733,87.99245
12.4852,76.5489
24.177172,78.497325
18.60765,82.89747
26.384167,83.718003
19.211965,74.048902
28.348563,77.762768
27.22532584,85.45440674
23.442126,84.650311
21.727501,73.4763
18.5817344,77.8781731
16.747405,74.734741
27.105687,78.693281
24.726772,93.859356
26.28155326,84.66248989
24.221186,92.679649
27.207047,81.763753
26.3484863,83.528423
0,0
27.351733,94.8456
18.1353446,80.8516173
22.3379,82.7123
\N,\N
21.958917,88.23975
16.8905032,79.9918434
22.26566677,82.00308815
23.724324,87.250081
22.447463,78.035932
21.50561179,70.87089602
27.303605,78.233937
25.291899,84.873443
23.693136,73.927326
26.607401,74.201881
31.14634156,76.26653319
0,0
26.542339,74.351418
28.927,77.0944
20.348263,76.355769
26.53295,91.40448
18.597675,83.479691
18.2462357,76.8519159
25.296013,82.703836
18.67815869,79.19460297
0,0
26.560937,83.559863
22.3437309,87.1423808
17.24116397,77.62109578
15.283015,73.938921
22.709719,80.147831
0,0
17.957093,79.337402
25.282086,80.14565
24.372771,84.865587
22.38571009,83.76494772
30.003942,77.472122
23.20056636,74.37894344
19.521008,75.204392
16.892038,82.239315
20.37532,86.54719
21.71668,84.40327
0,0
0,0
16.443909,73.42519
24.103008,84.372605
21.3245,83.8636
16.913907,81.817578
27.266479,74.001503
19.38797,85.05505
26.76160837,84.7399619
24.419843,86.488283
19.10562641,77.96386197
19.993767,80.877533
25.181748,72.372549
26.116412,87.808298
0,0
20.05649564,73.10530186
23.01274502,72.94021248
0,0
26.348133,90.086917
26.925303,84.942362
23.4565433,75.417025
23.076889,85.405312
18.2374,77.181
25.75212,81.37456
28.096975,72.347896
22.94533,88.185907
27.142589,82.616579
28.35959,80.938066
12.7087,79.0406
18.95788996,81.63481429
17.55913922,78.00957218
29.8039402,73.9227554
22.0155909,82.66649583
20.56168056,75.34572222
17.7404,74.698
20.33818,86.74355
28.90467,77.35918
16.78374,81.525356
26.692,80.83795
31.25226809,74.92169435
20.02598,74.42969
12.1534,76.8029
9.1670842,78.443932
28.07883,79.47174
9.4856,78.594472
0,0
16.0277,74.693
28.487932,78.298795
0,0
14.633525,78.772659
23.21853,85.804896
10.3077,79.3008
9.7257,77.518
22.499973,74.294221
27.0464,95.37977
16.4291,76.1191
0,0
15.7136,74.8337
24.83643,88.09457
28.973466,77.53265
16.97885679,79.69398737
12.6092,76.0483
0,0
0,0
0,0
0,0
28.23261,79.910455
20.83189425,71.24794925
27.9803,74.336
21.668802,71.05028
18.4681,78.867132
0,0
11.683445,78.216275
19.32333,84.96152
26.999314,78.518057
25.796856,84.791107
10.868363,78.827583
26.477573,82.581196
10.843248,78.835638
19.221164,77.669776
26.413845,80.101947
24.30814834,80.24462863
28.95,76.77
27.058232,80.08278
19.301848,73.825228
25.563215,75.020225
0,0
24.6594286,79.51159277
17.63656,83.11303
16.7891,76.6256
18.63204444,73.05066389
18.12336,74.164103
28.800912,79.719473
31.1317595,75.90787418
30.01915859,75.70534833
24.679883,72.16468
21.119644,73.930104
26.21593,78.01975
24.467851,72.727343
26.63208,94.00613
29.590233,76.708556
26.743611,94.706389
26.42937,88.1329
21.6149,82.7315
10.881944,78.564559
18.61092,82.06459
0,0
22.103562,80.740693
25.673581,84.872636
23.82755,91.64061
22.064033,75.204832
30.72984845,75.54163653
26.395283,91.387183
16.512079,73.802513
27.225253,81.59261
26.3529259,84.8711256
27.923602,76.808662
29.000831,77.001092
0,0
15.121135,75.235509
27.379377,82.263975
25.9615,84.5353
31.33793881,75.04647502
0,0
17.679642,74.964739
0,0
11.8166,76.8941
23.07859,91.63492
16.39504,81.76107
24.7635952,77.11365366
0,0
0,0
26.952366,78.829424
9.789313,77.397147
19.898027,79.945836
26.44936,89.73794
18.1661,73.55692
0,0
13.088,13.088
13.995,75.1245
\N,\N
27.997398,78.46055
0,0
23.61686,75.303597
23.16931,91.77036
18.95138,78.40271
31.55487747,75.53527929
29.08192,94.58752
21.068482,75.835876
31.9110047,75.1485734
22.211935,81.64004166
29.197492,78.153782
16.5115,75.9345
18.84593092,81.65055649
18.71999208,81.83417858
15.8031,76.8473
29.1196361,76.068199
0,0
25.579,84.791
20.86603553,71.36601159
28.386414,78.842509
16.8816,76.7758
29.014058,78.205583
27.065667,94.608367
8.101992,77.434627
18.44371,83.8448
25.638952,76.39556
26.72826,77.98814
25.340577,79.606053
19.38466,82.60864
21.09901,83.69378
23.154,87.0737
21.19563093,81.04400155
\N,\N
26.251676,80.391313
0,0
24.607933,92.470567
24.749412,86.337316
24.42398,74.634188
26.982803,79.268073
8.752279,78.165922
0,0
25.777495,84.303323
27.950399,79.144377
25.40578,85.31344
25.183964,81.979316
29.0239333,75.891155
20.926931,72.933779
27.731254,73.964692
19.1136,72.8697
21.916244,80.031638
26.2220858,87.00505
\N,\N
19.14231,84.25464
13.0325,76.0455
16.204399,73.87572
20.783079,78.772659
80.604937,25.215307
26.925599,75.826877
26.6531354,84.61802959
0,0
13.9984,76.0538
20.93319833,82.01627333
31.13910817,76.6513718
19.81953,82.51459
0,0
12.4911,76.4204
22.712508,79.902702
0,0
\N,\N
19.260523,76.433363
22.04274,83.51058
27.157408,78.056634
19.47042,84.79838
30.95766723,77.03664607
31.18243595,75.41494615
0,0
23.3431,85.142604
0,0
25.54407,85.24344
22.617817,88.58725
16.44228,80.73357
18.5658499,77.0132643
19.26955163,81.77396101
26.0874,90.075467
31.76696074,75.03118846
29.017358,77.519255
0,0
24.59916,94.4062
26.7460177,92.0959429
0,0
30.29,77.27
17.97789443,78.07661533
22.368967,87.928283
26.355272,79.139888
0,0
25.531731,83.225315
23.143761,78.317499
22.2759754,82.4599404
11.50668,79.765264
32.87,75.25
26.2789,89.68275
27.39627,76.937406
12.7228,75.8957
22.957084,85.948588
24.652183,92.754283
26.86527,78.232277
26.46452,88.82323
26.048833,90.2793
16.0829,76.9572
28.88,76.91
25.126854,83.924138
27.7231,81.7067
19.973913,79.857516
31.62161351,74.86904287
24.08,87.43
0,0
19.82108202,75.68803313
22.99617875,83.6476536
24.157498,84.205482
20.851112,79.233398
22.575999,76.961426
13.8408,75.3199
8.872447222,77.51702778
21.94537,86.87917
27.984178,80.86694
18.465219,77.001843
26.491753,80.891726
28.841,77.0309
26.36685,77.27261
25.634167,94.382778
18.2736942,79.0042305
2.25483,14.78542
22.292573,88.106076
28.6026361,77.3769437
10.281918,79.128769
0,0
26.143062,83.628758
0,0
26.6364506,84.85200554
20.0612525,79.0121269
22.01654299,81.84051117
32.619071,75.866156
25.380871,90.083961
25.423228,70.907124
23.298123,79.653017
25.864167,94.651944
22.893205,77.953255
26.5935,89.30036
28.344203,75.007079
0,0
29.01308,76.341071
20.35,77.68
26.420733,89.58095
0,0
29.3020809,75.660084
27.361332,75.031909
27.316317,94.790133
0,0
0,0
25.407603,75.591128
22.531738,88.685739
23.04509693,83.34724185
26.448367,81.015042
12.8544,79.142
13.1957,76.9168
12.5609,76.432
18.272875,73.154069
27.089716,75.741563
0,0
27.6792,79.39354
11.316065,79.320388
20.01613,81.5784
22.679797,74.961069
16.5445,81.5843
0,0
25.504667,78.663008
13.8408,75.3198
25.4716,82.19
0,0
24.21968,73.65038
32.03475443,75.03772078
28.568835,78.147427
31.8432172,75.50034934
20.36287,84.26924
18.18632,73.77948
0,0
28.045115,77.725097
23.759727,74.41299
22.764359,75.102046
30.047403,78.467231
16.70757,81.6734
30.057149,79.231289
\N,\N
17.0901,76.2206
19.724649,74.42213
25.600537,83.552248
0,0
31.54718421,75.58095327
25.4561375,85.5380467
26.997623,83.864932
29.48942,78.53277
28.25,77.22
23.9274,88.3969
23.302612,81.762295
25.463172,80.389853
22.07191,84.20122
28.508127,79.229035
21.997767,87.633267
20.21441,86.36336
0,0
21.59173,74.2994
24.61661,85.21195
23.85261,91.25405
30.91348929,77.0486607
27.138222,78.348422
27.357444,78.359805
21.21711,83.92013
20.792708,75.4527
26.440367,92.303467
31.01769832,77.33112839
22.778633,88.17005
26.610726,80.774645
11.305697,77.0147
30.480261,78.598591
28.753252,79.891451
26.874325,71.465557
26.852462,78.767345
20.30664,86.60765
22.119133,87.783033
21.58274897,70.96946366
16.50226182,78.28902244
13.7872,76.5655
11.0608,78.9799
10.0731315,78.7801
18.708227,72.864102
32.09959254,75.54022686
27.143049,82.679729
26.844433,84.193908
15.283219,73.986191
24.750107,78.525731
0,0
\N,\N
17.50115489,78.12525988
10.103524,78.113158
0,0
18.593678,84.052424
26.847912,84.778552
31.55864971,77.56838471
34.65252,74.89595
17.09103959,79.82788324
13.364835,79.081682
75.186933,22.290078
21.2184,85.78638
19.93877,83.46644
23.69706267,82.23976497
20.1072693,77.7165925
0,0
86.15,87.24
23.086804,71.883644
23.128383,88.351417
17.532311,73.517793
0,0
14.0495,76.5629
23.596417,88.181683
12.399187,78.543762
22.11534,79.54264833
26.58089,76.67544
28.8373885,77.6123102
0,0
27.264948,78.307391
28.97532,72.895853
27.196742,75.533493
28.523,78.33705
28.1089318,75.59546471
12.8474,74.9582
26.561359,84.551352
25.27761,84.95889
22.99477788,83.06669102
27.28584,88.3945669
26.911996,75.778573
21.497797,80.072479
31.00356416,76.83057108
26.390183,92.019433
0,0
0,0
0,0
23.472251,87.155092
25.935518,80.813267
21.960083,88.22245
20.318872,78.725281
18.534352,84.093365
22.1779,88.870833
25.953056,93.759722
21.148255,79.09007
25.609333,75.125155
22.7348,88.396567
21.23470638,81.63889696
26.47655,91.290667
0,0
21.640097,78.190244
10.51152,78.548382
25.44023,85.18568
18.001865,74.574535
25.22377,93.85299
21.30986,78.221283
0,0
17.2789,76.2163
16.7809,77.1025
30.58,77.02
12.9404,77.0746
32.48,75.27
27.019178,76.001751
15.57945,74.577977
19.737964,85.160439
23.02122,75.23701
27.05418,76.57967
20.383653,82.250496
25.32,87.5429
0,0
25.737882,84.002833
26.3346,92.470517
30.50210068,76.87666364
0,0
24.910857,86.252053
20.02599,74.4297
28.839278,74.789295
0,0
22.896967,88.89185
24.942834,86.290698
8.9095,77.4741
27.822306,78.704003
24.022725,92.013856
23.27126,76.99332
26.466128,81.08542
20.39713,85.18062
21.794946,80.212855
18.65591,83.70658
23.3024,85.860333
28.723035,79.117349
24.612339,76.275427
27.66457,77.28275
26.3938781,86.0293916
13.0739,75.094
19.93696,73.339921
20.3246,81.9011
26.115762,82.655113
28.23370034,75.61645031
12.7753,75.3495
13.8033,76.0296
23.492299,87.4513
0,0
25.4561375,85.5380467
21.5033793,83.3029289
24.77377,93.86935
16.0815,74.8065
0,0
16.510865,80.329832
21.83922859,82.43312315
17.458425,73.572295
25.9592,92.9244
23.18305,87.577783
17.7255,76.939
26.035467,92.748867
26.6467899,77.6153017
28.3051298,77.2023221
17.1927,75.9108
0,0
15.9129,79.739987
21.232758,86.764262
16.9973,75.8879
20.42198,85.92206
9.64617,78.61008
16.8779091,79.5455917
30.225292,79.345632
25.208367,88.780367
0,0
30.174891,78.076931
28.64,77.16
0,0
26.053853,82.422712
19.107217,79.871378
21.2058,86.14752
26.85059,78.887837
0,0
17.3959949,78.5166531
29.818388,77.421813
0,0
25.581607,85.120335
24.949655,74.681027
21.80103667,82.23544
17.3655876,78.485669
25.567678,82.464754
28.27641653,75.57525158
0,0
25.484606,71.590111
22.748417,88.388017
12.0657822,79.3229825
20.6457,81.5059
24.15307001,81.72282226
21.0309452,80.0031833
21.1455236,80.0716523
18.25844,74.252709
25.654,84.582
16.96288969,80.32606602
29.771697,77.69615
19.63571,73.57103
16.74,74.44
21.205792,77.075256
11.0214127,76.9628655
0,0
16.068541,79.583521
26.19945,89.785317
29.915923,78.999227
13.19539,78.74513
20.3956,74.0838
0,0
29.40345,79.71454
31.39300906,74.72153062
22.525217,88.821683
22.260627,87.989523
25.77672,72.587239
21.192094,75.475044
20.222872,77.051112
12.5072,77.2265
19.69735,84.63779
22.5398627,76.2034075
20.08512041,81.12502393
\N,\N
15.041019,77.910018
17.4185199,81.1471836
13.164616,78.39457
21.6745,86.76396
25.215762,79.25106
27.272583,94.1764
29.8779,77.0536
13.1936,78.0953
0,0
25.680941,82.771212
31.43492758,75.0391722
25.185647,76.485226
32.84,75.21
0,0
27.0621078,78.1279259
27.2808,78.55396
20.29902,86.14393
25.172453,82.249124
20.3089423,78.8517121
23.047284,72.691981
23.232415,23.232415
11.265246,78.190286
21.91070383,83.29351133
26.19985,79.06561
19.766813,77.176756
11.349787,79.435272
22.77947666,81.94934833
20.28029,85.41981
13.341,75.3016
31.09862131,76.67542294
0,0
12.802499,80.119572
21.9182,86.64072
20.16898,77.108307
12.609,77.3992
25.90019,84.692363
13.0759,77.436
18.2239,77.3187
24.6031586,74.8607105
25.415256,86.144789
19.115557,78.9995154
16.51873,81.70621
26.162348,75.785927
24.36892,76.462093
23.472182,75.090315
27.25419,76.89894
28.719729,79.38747
0,0
22.984807,81.847025
21.66708819,82.32670174
12.440241,79.6605917
26.799133,88.3553
17.93758191,79.70692159
25.436972,92.195304
24.68193,80.485303
25.816,84.131
24.809636,72.251183
0,0
20.146206,76.567154
21.5823,77.4118
26.01876,76.37629
31.61813564,76.64161083
0,0
30.59446944,76.83001825
24.70825,87.91994
26.5856916,73.3856056
25.879603,80.770152
22.1884,87.901983
17.879129,73.97077
26.377403,75.949227
27.562008,79.160183
18.14939,79.026365
0,0
22.781933,88.380317
20.777352,77.229714
26.139681,78.118585
10.107923,77.920876
0,0
23.876423,86.789745
28.178313,74.762966
14.198927,78.008691
0,0
23.004777,88.702197
26.610912,81.03804
26.398516,72.737403
26.44205,91.115617
12.6726,77.6944
27.963724,77.953384
31.13787282,76.64180827
0,0
26.900211,83.256793
30.178757,79.111392
10.48836,78.043367
24.548419,86.946136
16.254154,80.918009
24.610307,76.427384
28.3409689,77.1947708
11.013398,79.793704
19.33285,76.994666
19.8887,81.45216
25.716717,88.110633
22.056833,88.355222
22.97826137,73.23401755
30.32237322,74.38100278
0,0
17.4733907,78.4872136
25.008513,72.262471
0,0
17.487175,78.578605
11.786524,79.558579
27.49071,80.99814
29.872206,74.124413
12.8186,76.171
29.450218,79.606284
27.437984,76.91273
22.008583,87.843617
11.8172,76.8948
30.2723247,77.6622027
28.33004,77.56448
17.947966,73.090537
25.0081,82.0712
11.5369,78.6974
25.579,84.791
0,0
26.383781,83.358403
22.030922,75.038888
25.37653,81.516537
21.86038167,82.333555
21.92155,87.56615
22.10975,87.7294
26.761818,80.222136
20.3076464,78.6278158
30.98022424,75.97605512
26.91819,88.92481
20.91959,85.32557
12.7183,76.7877
22.471139,79.343476
28.80269,77.36077
27.0916506,79.998466
16.2077,75.4989
20.26543167,81.48673667
25.554671,74.938414
29.374173,79.514951
16.825562,81.997404
22.1363,84.39278
24.764725,85.259875
20.23256,82.75264
0,0
29.840463,77.426115
24.196712,81.33
31.65778111,74.90742369
21.4058491,81.9261929
18.7471262,73.04513169
23.062983,87.990967
30.86803886,76.00403816
30.15204806,75.90150587
28.544064,75.382024
26.692039,77.89064
12.7107,76.4759
13.0336,77.6377
21.7398523,76.45507523
9.955669,78.3153
15.38931,79.9545
30.161799,79.100187
13.493431,78.625256
10.829449,78.83582
12.8746,76.6186
25.214534,74.891646
29.113062,77.777924
22.30870615,88.01516633
25.587707,74.704443
27.895645,78.41589
0,0
11.008243,79.467013
23.41343,91.3651
25.06671,73.88329
26.9749,72.2246
0,0
30.55511266,76.14358546
23.171132,76.662207
22.91564722,84.49146667
23.353573,74.508242
21.933333,74.3
25.463925,87.675373
22.74673,75.1617
22.787798,77.372638
26.436606,81.936173
16.057223,80.801212
0,0
27.075331,73.958649
0,0
0,0
20.54989,74.45882
0,0
23.596689,86.289368
21.82574,76.35257
0,0
0,0
21.202978,74.200501
31.385854,75.42333709
27.406818,76.013409
16.11,74.2
10.722576,77.269913
20.99299333,81.05595833
26.9581,79.079998
13.868518,74.634188
21.7404,75.4257
26.1955,78.14556
28.23,77.11
27.355738,77.927568
9.9514,78.79154
0,0
28.613492,79.300811
12.050506,78.675467
12.9109195,78.8698291
15.463111,73.997104
0,0
25.917409,83.421148
0,0
10.573867,79.312598
19.787946,85.175114
25.062276,92.384645
13.9233,75.5931
26.829238,83.602989
21.49183,79.2541
27.102728,83.554772
28.322329,79.393981
24.8032,73.98442
17.9275,76.621111
27.178791,82.344876
0,0
14.9147,74.9892
0,0
17.7899,77.4414
26.987406,76.300993
22.54146504,88.2300654
22.058543,77.900796
0,0
22.8919055,87.3801306
0,0
26.904773,76.495099
22.59442378,83.33521745
16.3001,76.3642
19.8244,82.01807
25.701634,82.872286
28.6983846,77.2997944
23.4897,75.64431
8.65281,77.455834
20.45272,86.36023
16.43241,80.53992
22.4368918,75.5589752
13.9536,74.6318
24.144247,73.859367
22.819416,87.961612
28.0635,77.824268
26.2220858,87.00505
14.6597,74.3051
25.227302,86.358858
16.346167,78.125947
26.921957,80.008265
\N,\N
18.31909,83.472357
25.876403,76.120398
26.77706,73.823189
27.5636,81.9354
16.189239,79.826826
19.2092342,77.4709142
25.562517,81.092322
17.4118,73.3149
18.46704,83.790275
12.713189,79.959127
19.04577,84.01112
25.861575,83.558196
22.257462,80.7517
22.236081,76.389773
29.1262,79.68409
27.072345,81.705895
21.757533,87.699617
24.318,92.43032
0,0
0,0
0,0
22.181455,74.166567
18.8877585,75.3004009
23.187567,86.080433
26.552267,92.933683
25.684195,74.043232
26.51983,89.49083
12.812,76.7289
25.755818,83.08165
13.68188,79.93479
16.3412023,78.9118506
16.3322,76.128
22.666436,87.838455
23.658717,87.454783
20.900725,74.370477
26.28059,83.527342
16.0495,76.0348
27.4034,94.34445
0,0
21.629567,80.100746
30.093054,77.435684
25.421433,73.538583
26.861793,82.569264
29.136029,73.13228
16.6716,81.44229
15.374052,77.651394
0,0
25.781703,75.093235
25.580571,85.131466
25.680278,94.348889
16.025554,80.949102
24.834949,76.006549
0,0
27.570392,80.789353
30.48822257,74.03387419
23.16247,91.34662
19.4719843,72.8354995
27.849,77.082
11.110116,78.004577
0,0
11.37915,76.810825
23.00023944,88.00001291
28.755655,77.735328
17.69897856,77.84333825
0,0
25.498563,86.208226
23.762237,86.572295
29.797282,74.264149
21.72048272,83.28457725
\N,\N
24.79687096,76.96384515
22.43155,87.763267
27.215605,77.490144
25.353702,82.081357
29.366822,77.743952
24.680401,74.50932
16.28819,80.26155
26.750524,71.982367
26.866948,75.447582
24.441226,85.601079
15.412299,75.305643
17.097351,81.88239
20.431322,81.257608
0,0
12.732,76.5278
21.120099,73.994756
0,0
0,0
0,0
0,0
29.418853,77.624366
16.9794,76.5894
31.16489406,75.61757387
23.05155,88.673033
25.51572,85.28874
27.65239,72.71901
0,0
17.054159,74.225006
19.6325419,78.7277814
0,0
16.55004,79.55196
25.217535,75.865785
30.79399091,75.51790254
23.2592093,74.3677777
26.766407,83.479543
23.748089,80.246673
29.682585,78.293526
23.9497,88.519667
0,0
22.760304,87.967797
19.938922,76.38688
0,0
22.39403205,83.43759089
11.5626022,77.9024611
24.69619906,82.17315932
25.684158,83.580284
0,0
30.39690759,76.59677691
20.71603,83.51669
23.426596,76.275566
27.4334512,77.1164274
17.0614,77.95316
18.0727505,79.715448
27.78507,79.476587
0,0
25.64395,87.577633
0,0
9.9231,78.7246
0,0
22.67233159,71.56913135
22.21685478,82.24800973
20.14693828,80.67482895
29.130902,73.403287
25.098737,71.87462
27.3259,88.1859
\N,\N
25.8461398,83.17320297
0,0
27.562675,76.599308
27.629485,75.687716
22.596693,73.139167
12.5545,75.3857
25.47355957,88.51893464
22.21967,84.4277
25.907274,73.568423
25.31143,75.61513
11.335864,79.329658
26.44,76.86
0,0
25.30565,75.646993
17.991,77.1154
26.979929,81.517862
29.1711584,76.1653315
16.430878,73.627914
25.566266,79.386955
25.70954,80.47428
26.594745,74.259748
0,0
21.25466,86.32594
11.147511,78.867709
25.559129,76.1059
17.2055557,79.7512033
0,0
24.475627,74.961487
27.2816,95.12965
17.1471,77.2233
12.0175,76.5528
0,0
28.1517855,77.3419482
27.543612,75.472341
25.566864,83.289397
0,0
22.75502992,87.98452721
0,0
12.936436,79.327555
29.07,76.73
22.12584,84.47997
27.56332,75.102724
30.250841,77.543385
22.611535,80.508419
10.868615,79.132303
13.42873,79.51087
28.026178,76.828849
15.9586,76.2727
0,0
19.5163,83.50848
29.9463892,79.9029967
22.908776,78.216283
25.6382,93.09805
26.918388,83.080942
22.81065,76.93549
16.636106,73.543727
28.58482,73.067091
0,0
24.808201,81.256964
25.510385,85.099203
33.12,75.13
0,0
26.931312,83.078308
0,0
27.136175,78.011499
21.813333,87.501717
27.448607,74.176457
19.0185,84.13029
24.9768353,88.5042572
23.67925,85.045381
26.300538,74.989916
25.27138,87.59091
20.8894,81.5167
23.28285,76.485173
32.73849049,75.18447279
14.1526,75.9183
21.77321,87.11792
28.318723,79.663663
24.9857,84.86936
25.783297,80.07758
25.734167,94.177778
13.913817,77.496732
20.03305135,80.62779182
12.901812,79.438582
\N,\N
21.56656,83.2593
23.35009,75.4975916
24.888744,74.626922
26.255783,90.12085
26.809126,80.990174
26.64345,91.2876
17.9436467,76.8461496
21.63062,86.66427
31.65666141,75.04375692
28.826685,78.716426
25.783197,79.092605
27.5191,79.231633
0,0
22.197235,75.728529
20.48344,86.34811
21.39433516,81.93827274
25.96603889,82.34022778
12.3547,77.5673
17.80795059,81.38096365
24.58,80.83
16.3260207,78.6285252
28.13205,75.4328
23.016783,88.472883
21.666467,88.292833
28.675973,78.517428
22.786004,74.578393
23.984375,82.440068
22.03606676,82.64078813
26.00186275,78.17270967
0,0
28.460051,77.144202
17.50955,82.49737
31.12351214,75.70458167
31.51096495,75.3420549
23.1645,88.485467
9.6701382,78.306
23.5363,91.54095
24.866717,92.3114
23.137,79.666296
17.2278678,80.049301
14.1088,76.8047
30.70351313,76.22276782
0,0
22.261598,74.590865
18.66801,83.60536
25.032989,71.690147
25.4929736,83.8132043
26.447764,86.633396
26.752097,83.658998
28.855358,77.963007
18.3118352,78.9528649
8.158224,77.364152
24.64695,77.30838
14.5082,74.369
29.043604,77.64144
15.78185,80.17626
25.232929,83.918842
0,0
18.726383,74.742456
29.210982,78.221505
20.1439,84.51879
34.0039,74.5761
13.6514898,79.4619426
17.20526614,77.47312367
11.3463387,76.7951978
25.809565,81.057308
27.318179,80.22299
24.3783333,88.2408333
13.3892,77.8608
30.375,78.28401667
20.18939,84.96136
21.091857,79.072082
13.620837,78.930274
13.4372,74.7905
26.672873,78.36924
18.95990507,73.15046616
15.5742,76.3671
21.328479,70.089762
20.769,81.5593
27.562675,76.599308
\N,\N
25.1539,73.127584
22.76217337,88.27287197
0,0
26.547589,79.762223
23.556181,79.002342
26.623447,80.929911
20.26321,73.95471
15.099117,74.005912
25.2601,82.5357
25.523267,81.146617
0,0
27.78053,73.65142
26.361926,77.582145
0,0
14.1217,76.0222
26.93938,77.855442
0,0
29.10711,77.15815
26.653408,81.217402
23.752571,92.724027
27.237264,80.942936
27.710988,78.734969
17.445386,75.385794
0,0
24.85498362,80.18031098
0,0
29.94206852,77.75522232
17.6132,77.2151
14.0247,75.9305
0,0
0,0
23.22091342,79.94792417
14.1097,76.7689
0,0
24.932415,74.451807
77.395557,27.540812
18.052107,78.6852551
0,0
21.943869,79.709163
22.3478754,86.9275828
0,0
28.54047,78.15165
22.059,83.9195
22.571981,75.005615
28.325556,78.266548
23.550033,88.526767
25.985347,86.794413
29.423956,79.532547
26.01672,80.3593
23.88262,74.07903
16.988251,75.24107
28.08545999,75.77532291
18.54276766,79.73709583
\N,\N
27.202094,80.374645
22.666917,88.475433
13.6048,74.767
15.9628,76.1233
25.122593,83.966787
16.3302,76.1748
81.6317,24.2969
19.71506,76.820198
30.354512,78.54195
0,0
16.2533887,78.7872876
22.617513,92.648482
24.77539,74.12987
32.06842076,75.20884706
21.470647,71.192712
26.3192,85.8844
17.77012124,77.64231205
29.429518,77.32529
21.26365,83.29905
24.1621399,88.5469131
19.65771111,74.97789167
26.098917,93.847767
21.01858537,81.05223764
0,0
17.9058142,79.7554089
0,0
10.8922,78.5458
31.05428591,76.63114366
26.270232,81.093781
21.2378,79.6445
13.217176,79.100329
0,0
0,0
24.555856,92.569033
19.108,72.8404
17.977649,82.065253
26.4491,87.0693
0,0
23.663135,84.934916
13.3216,76.2974
9.812265,78.293295
20.76676,85.59835
0,0
25.98575,91.7118
0,0
9.3833,78.9318
12.4434,76.0864
20.66005,83.16948
24.06555556,88.01138889
8.356089,77.237294
0,0
0,0
26.49408,89.45297
25.124443,74.972642
26.352275,79.209732
23.186188,75.780339
21.364333,74.297888
27.007771,74.784172
17.4,78.48
26.716613,79.106655
12.6026,76.4979
27.333731,76.21251
25.156462,82.832827
25.152848,75.12097
26.915717,93.42375
30.05267,77.720888
0,0
31.459084,75.756046
26.468142,80.648727
0,0
